2016/01/04 {'chg': -0.052100840336134435, 'volume': 5848300, 'rate': 0.02103019225625924, 'vol_chg': 0, 'relation': (False, False), 'RSI': 0.0, 'price': {'opening': 17.84, 'closing': 16.92, 'highest': 17.84, 'lowest': 16.8, 'avg': 17.35}, 'KDJ': {'RSV': 50, 'K': 49.99999999999999, 'D': 49.99999999999999, 'J': 49.999999999999986}}
2017/11/17 {'chg': -0.0395701025891548, 'volume': 57635473, 'rate': -0.03445306240776282, 'vol_chg': -0.09330803898257332, 'relation': (False, False), 'RSI': 69.95533499640547, 'price': {'opening': 40.96, 'closing': 39.32, 'highest': 41.16, 'lowest': 39.29, 'avg': 40.1825}, 'KDJ': {'RSV': 61.42857142857145, 'K': 77.7040768439655, 'D': 72.20890881784923, 'J': 88.69441289619803}}
2017/11/20 {'chg': -0.006103763987792522, 'volume': 47154515, 'rate': -0.009088704093604509, 'vol_chg': -0.18184908450391307, 'relation': (False, False), 'RSI': 62.45615535795274, 'price': {'opening': 39.3, 'closing': 39.08, 'highest': 39.3, 'lowest': 37.35, 'avg': 38.75749999999999}, 'KDJ': {'RSV': 55.71428571428568, 'K': 70.37414646740555, 'D': 71.59732136770134, 'J': 67.92779666681398}}
2017/11/21 {'chg': 0.027891504605936628, 'volume': 50086642, 'rate': 0.022241439405649654, 'vol_chg': 0.062181256662272956, 'relation': (True, False), 'RSI': 64.56470222234067, 'price': {'opening': 38.94, 'closing': 40.17, 'highest': 40.78, 'lowest': 38.88, 'avg': 39.692499999999995}, 'KDJ': {'RSV': 81.66666666666676, 'K': 74.13831986715928, 'D': 72.44432086752064, 'J': 77.52631786643656}}
2017/11/22 {'chg': -0.023649489668907214, 'volume': 44543345, 'rate': -0.029939184891868184, 'vol_chg': -0.11067415938964326, 'relation': (False, False), 'RSI': 60.06477870905158, 'price': {'opening': 40.4, 'closing': 39.22, 'highest': 40.59, 'lowest': 38.89, 'avg': 39.775000000000006}, 'KDJ': {'RSV': 59.04761904761903, 'K': 69.10808626064586, 'D': 71.33224266522905, 'J': 64.65977345147951}}
2017/11/23 {'chg': -0.0104538500764915, 'volume': 49047544, 'rate': 0.013958695788899389, 'vol_chg': 0.10111946015729173, 'relation': (False, True), 'RSI': 59.067648384755245, 'price': {'opening': 39.24, 'closing': 38.81, 'highest': 40.2, 'lowest': 38.78, 'avg': 39.2575}, 'KDJ': {'RSV': 49.28571428571434, 'K': 62.500628935668686, 'D': 68.38837142204225, 'J': 50.72514396292155}}
2017/11/24 {'chg': -0.029116207163102356, 'volume': 45104328, 'rate': -0.029755837185776353, 'vol_chg': -0.08039578903278011, 'relation': (False, False), 'RSI': 55.650861930784984, 'price': {'opening': 38.51, 'closing': 37.68, 'highest': 39.18, 'lowest': 37.25, 'avg': 38.155}, 'KDJ': {'RSV': 0.0, 'K': 41.667085957112455, 'D': 59.48127626706565, 'J': 6.038705337206068}}
2017/11/27 {'chg': -0.016719745222930005, 'volume': 35955802, 'rate': -0.006698874867704053, 'vol_chg': -0.2028303359269647, 'relation': (False, False), 'RSI': 33.5518287177918, 'price': {'opening': 37.88, 'closing': 37.05, 'highest': 38.65, 'lowest': 36.51, 'avg': 37.522499999999994}, 'KDJ': {'RSV': 0.0, 'K': 27.778057304741637, 'D': 48.91353661295764, 'J': -14.492901311690375}}
2017/11/28 {'chg': 0.01565452091767896, 'volume': 27090509, 'rate': 0.012029950789192976, 'vol_chg': -0.24656084712002807, 'relation': (False, False), 'RSI': 35.209299901016074, 'price': {'opening': 37.0, 'closing': 37.63, 'highest': 37.78, 'lowest': 36.76, 'avg': 37.2925}, 'KDJ': {'RSV': 14.91002570694101, 'K': 23.488713438808094, 'D': 40.43859555490779, 'J': -10.411050793391297}}
2017/11/29 {'chg': 0.031623704491097464, 'volume': 52954826, 'rate': 0.03023783944197047, 'vol_chg': 0.9547372107331021, 'relation': (True, False), 'RSI': 46.041763462913536, 'price': {'opening': 37.5, 'closing': 38.82, 'highest': 39.35, 'lowest': 36.91, 'avg': 38.144999999999996}, 'KDJ': {'RSV': 45.501285347043776, 'K': 30.82623740821999, 'D': 37.23447617267852, 'J': 18.009759879302933}}
2017/11/30 {'chg': -0.008243173621844417, 'volume': 33065151, 'rate': -0.0016336633875464485, 'vol_chg': -0.3755970230173167, 'relation': (False, False), 'RSI': 35.96189354161376, 'price': {'opening': 38.72, 'closing': 38.5, 'highest': 39.25, 'lowest': 38.41, 'avg': 38.72}, 'KDJ': {'RSV': 46.474358974359, 'K': 36.04227793026632, 'D': 36.837076758541116, 'J': 34.45268027371674}}
2017/12/01 {'chg': -0.022857142857142923, 'volume': 29942693, 'rate': -0.022963747860921924, 'vol_chg': -0.09443350190658437, 'relation': (False, False), 'RSI': 39.08715994562787, 'price': {'opening': 38.5, 'closing': 37.62, 'highest': 38.68, 'lowest': 37.6, 'avg': 38.1}, 'KDJ': {'RSV': 18.269230769230752, 'K': 30.117928876587797, 'D': 34.597360797890005, 'J': 21.15906503398338}}
2017/12/04 {'chg': 0.008506113769271672, 'volume': 26961276, 'rate': 0.01106463385996766, 'vol_chg': -0.09957077007068135, 'relation': (False, False), 'RSI': 42.973396695038, 'price': {'opening': 37.6, 'closing': 37.94, 'highest': 38.35, 'lowest': 36.83, 'avg': 37.68}, 'KDJ': {'RSV': 28.525641025641, 'K': 29.58716625960553, 'D': 32.92729595179518, 'J': 22.906906875226227}}
